Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Distance_by_year,age,eng_cap_diff
54.0,567.0,2016,3.0,197000.0,1500.0,0.0,1.0,12500.0,32833.333333333336,8,504.0707277187244
49.0,276.0,2012,10.0,100000.0,1800.0,3.0,0.0,10000.0,10000.0,12,171.10537614336386
31.0,193.0,2004,3.0,185273.0,2000.0,4.0,1.0,7899.0,10292.944444444443,20,4.070727718724356
23.0,475.0,2008,11.0,223500.0,1997.0,0.0,1.0,6500.0,15964.285714285714,16,355.23393158459885
16.0,441.0,2005,10.0,205215.0,1400.0,3.0,1.0,1333.0,12071.470588235294,19,571.1053761433639
16.0,272.0,2017,1.0,124000.0,1500.0,0.0,1.0,7800.0,24800.0,7,123.13477088948798
60.0,235.0,2011,11.0,315000.0,1500.0,0.0,1.0,4700.0,28636.36363636364,13,141.76606841540115
76.0,696.0,2009,5.0,156000.0,1400.0,4.0,1.0,5800.0,12000.0,15,381.8577405857741
70.0,439.0,2005,11.0,240000.0,1398.0,0.0,1.0,2300.0,14117.64705882353,19,243.76606841540115
73.0,141.0,2015,11.0,159000.0,1800.0,2.0,0.0,11990.0,22714.285714285717,9,158.23393158459885
49.0,102.0,2006,4.0,210000.0,1500.0,3.0,0.0,5300.0,13125.0,18,4.353517675883722
73.0,766.0,2007,4.0,202994.0,1400.0,0.0,0.0,5699.0,13532.933333333332,17,95.64648232411628
55.0,139.0,2005,11.0,600000.0,1400.0,4.0,1.0,2750.0,35294.117647058825,19,241.76606841540115
54.0,567.0,2015,3.0,198000.0,1500.0,0.0,1.0,11500.0,28285.714285714286,9,504.0707277187244
33.0,624.0,2013,9.0,90000.0,1998.0,4.0,0.0,14999.0,10000.0,11,382.7225566064776
6.0,748.0,2017,3.0,54000.0,2000.0,0.0,0.0,42500.0,10800.0,7,4.070727718724356
5.0,558.0,2010,3.0,197000.0,2000.0,4.0,0.0,13900.0,16416.666666666668,14,4.070727718724356
6.0,48.0,2007,11.0,189000.0,2000.0,0.0,1.0,2500.0,12600.0,17,358.23393158459885
76.0,204.0,2006,1.0,285000.0,1900.0,0.0,0.0,4500.0,17812.5,18,276.865229110512
55.0,139.0,2000,11.0,254000.0,1600.0,4.0,1.0,2300.0,11545.454545454546,24,41.76606841540115
16.0,275.0,2012,9.0,103000.0,1500.0,0.0,1.0,5400.0,10300.0,12,880.7225566064776
54.0,466.0,2001,10.0,385000.0,2000.0,4.0,0.0,2450.0,18333.33333333333,23,28.894623856636144
54.0,125.0,2001,10.0,396000.0,2200.0,0.0,1.0,2000.0,18857.14285714286,23,228.89462385663612
6.0,72.0,2007,10.0,300000.0,2000.0,0.0,0.0,8200.0,20000.0,17,28.894623856636144
49.0,276.0,2002,10.0,257000.0,2200.0,0.0,0.0,4700.0,12850.0,22,228.89462385663612
70.0,673.0,2007,2.0,120000.0,1300.0,4.0,1.0,1900.0,8000.0,17,620.2561174551386
49.0,339.0,2016,9.0,223000.0,2200.0,0.0,0.0,45000.0,37166.66666666666,8,180.7225566064776
23.0,475.0,2016,11.0,1900.0,1500.0,0.0,1.0,10800.0,316.6666666666667,8,141.76606841540115
22.0,269.0,2009,1.0,295000.0,1600.0,3.0,1.0,2400.0,22692.30769230769,15,23.13477088948798
55.0,139.0,2010,4.0,212679.0,1248.0,0.0,1.0,5300.0,17723.25,14,247.64648232411628
55.0,139.0,2011,11.0,83473.0,1248.0,0.0,1.0,8799.0,7588.454545454545,13,393.7660684154012
6.0,60.0,2014,2.0,50000.0,2000.0,4.0,0.0,19999.0,6250.0,10,79.74388254486144
76.0,691.0,2009,3.0,261000.0,1390.0,4.0,1.0,7500.0,20076.92307692308,15,614.0707277187244
49.0,341.0,2010,3.0,231542.0,2200.0,0.0,1.0,13999.0,19295.166666666668,14,195.92927228127564
39.0,666.0,2017,4.0,143000.0,2199.0,0.0,0.0,21499.0,28600.0,7,703.3535176758837
15.0,178.0,2003,4.0,200000.0,1100.0,4.0,1.0,2050.0,10526.315789473683,21,395.6464823241163
60.0,409.0,2015,3.0,139000.0,1461.0,0.0,0.0,12800.0,19857.14285714286,9,543.0707277187244
66.0,499.0,2011,11.0,298000.0,1600.0,0.0,1.0,7500.0,27090.90909090909,13,41.76606841540115
23.0,332.0,2013,10.0,130000.0,2000.0,5.0,0.0,11600.0,14444.444444444443,11,28.894623856636144
5.0,109.0,2018,10.0,66000.0,2000.0,0.0,0.0,33900.0,16500.0,6,28.894623856636144
55.0,139.0,2008,11.0,230000.0,1300.0,0.0,1.0,4700.0,16428.571428571428,16,341.76606841540115
16.0,623.0,2017,4.0,39000.0,900.0,4.0,0.0,7990.0,7800.0,7,595.6464823241163
60.0,467.0,2005,4.0,315000.0,1500.0,0.0,0.0,3000.0,18529.41176470588,19,4.353517675883722
66.0,312.0,2016,4.0,40000.0,1400.0,0.0,0.0,2599.0,6666.666666666667,8,95.64648232411628
23.0,323.0,2011,11.0,196000.0,1600.0,0.0,1.0,5400.0,17818.18181818182,13,41.76606841540115
43.0,579.0,2007,3.0,290000.0,3311.0,2.0,0.0,8600.0,19333.33333333333,17,1306.9292722812756
16.0,623.0,2014,3.0,157500.0,1500.0,0.0,1.0,5999.0,19687.5,10,504.0707277187244
77.0,756.0,2011,8.0,144000.0,2400.0,0.0,0.0,18500.0,13090.90909090909,13,413.5
6.0,750.0,2016,9.0,120000.0,2500.0,0.0,0.0,34900.0,20000.0,8,119.2774433935224
23.0,332.0,2010,4.0,187000.0,1400.0,0.0,1.0,4999.0,15583.333333333334,14,95.64648232411628
31.0,309.0,2006,6.0,184659.0,1668.0,4.0,1.0,5699.0,11541.1875,18,135.61906424581002
31.0,231.0,1995,4.0,1111.0,1400.0,4.0,1.0,1000.0,41.14814814814815,29,95.64648232411628
45.0,698.0,1998,10.0,100000.0,5000.0,4.0,0.0,4000.0,4166.666666666667,26,3028.894623856636
33.0,710.0,2017,3.0,145000.0,2000.0,0.0,0.0,19350.0,29000.0,7,4.070727718724356
31.0,398.0,2003,4.0,175000.0,1300.0,4.0,1.0,1700.0,9210.526315789471,21,195.64648232411628
76.0,533.0,2004,4.0,223030.0,1200.0,4.0,1.0,2500.0,12390.555555555557,20,295.6464823241163
76.0,356.0,2003,4.0,251000.0,1400.0,4.0,1.0,4100.0,13210.526315789471,21,95.64648232411628
48.0,46.0,2005,10.0,54880.0,1600.0,4.0,1.0,3400.0,3228.235294117647,19,371.1053761433639
33.0,710.0,2015,9.0,62000.0,2000.0,0.0,0.0,18950.0,8857.142857142857,9,380.7225566064776
6.0,85.0,2009,10.0,130000.0,4000.0,4.0,0.0,18500.0,10000.0,15,2028.894623856636
23.0,316.0,2015,4.0,17150.0,1000.0,4.0,0.0,7800.0,2450.0,9,495.6464823241163
49.0,276.0,2015,10.0,245000.0,2143.0,0.0,0.0,19999.0,35000.0,9,171.89462385663614
66.0,312.0,2011,11.0,202000.0,1200.0,0.0,1.0,5150.0,18363.636363636364,13,441.7660684154012
23.0,332.0,2003,4.0,216000.0,1398.0,4.0,1.0,2600.0,11368.421052631578,21,97.64648232411628
6.0,72.0,1988,10.0,350000.0,300.0,3.0,1.0,2500.0,10294.117647058823,36,1671.105376143364
34.0,311.0,2006,3.0,300000.0,4500.0,3.0,0.0,18700.0,18750.0,18,2495.929272281276
77.0,756.0,2010,3.0,295000.0,2400.0,0.0,0.0,13500.0,24583.33333333333,14,395.9292722812757
33.0,774.0,2017,4.0,35000.0,1400.0,4.0,0.0,8700.0,7000.0,7,95.64648232411628
5.0,109.0,2006,11.0,145000.0,2000.0,4.0,0.0,5200.0,9062.5,18,358.23393158459885
6.0,72.0,2006,10.0,243000.0,2500.0,4.0,0.0,7990.0,15187.5,18,528.8946238566361
16.0,442.0,2007,11.0,450000.0,1600.0,3.0,1.0,2700.0,30000.0,17,41.76606841540115
54.0,567.0,2014,3.0,230000.0,1500.0,0.0,1.0,11500.0,28750.0,10,504.0707277187244
16.0,442.0,2016,11.0,146000.0,1200.0,3.0,1.0,4200.0,24333.33333333333,8,441.7660684154012
33.0,351.0,2008,4.0,140000.0,1100.0,4.0,1.0,3499.0,10000.0,16,395.6464823241163
73.0,145.0,2011,10.0,181000.0,1800.0,4.0,1.0,8450.0,16454.545454545456,13,171.10537614336386
48.0,46.0,2008,10.0,210000.0,1600.0,4.0,1.0,4500.0,15000.0,16,371.1053761433639
60.0,409.0,2016,3.0,171000.0,1500.0,0.0,0.0,12999.0,28500.0,8,504.0707277187244
49.0,735.0,2010,11.0,268000.0,2200.0,0.0,1.0,8999.0,22333.33333333333,14,558.2339315845988
23.0,475.0,1994,11.0,4000.0,1800.0,0.0,1.0,1050.0,142.85714285714286,30,158.23393158459885
66.0,672.0,2007,10.0,256000.0,2500.0,0.0,0.0,6500.0,17066.666666666668,17,528.8946238566361
73.0,149.0,2008,4.0,123000.0,1400.0,0.0,1.0,2200.0,8785.714285714286,16,95.64648232411628
75.0,38.0,2014,10.0,37000.0,1600.0,4.0,1.0,3200.0,4625.0,10,371.1053761433639
52.0,510.0,2015,3.0,188000.0,2000.0,5.0,0.0,13499.0,26857.14285714286,9,4.070727718724356
39.0,219.0,2013,4.0,87000.0,1400.0,4.0,1.0,4900.0,9666.666666666666,11,95.64648232411628
73.0,551.0,2016,4.0,10000.0,1600.0,0.0,1.0,6400.0,1666.6666666666667,8,104.35351767588372
5.0,558.0,2009,3.0,151214.0,2000.0,4.0,0.0,12999.0,11631.846153846154,15,4.070727718724356
23.0,332.0,2005,4.0,216000.0,1400.0,0.0,1.0,800.0,12705.882352941177,19,95.64648232411628
31.0,193.0,2005,9.0,300000.0,2000.0,3.0,1.0,6800.0,17647.058823529413,19,380.7225566064776
76.0,520.0,2007,10.0,241000.0,2000.0,4.0,0.0,5500.0,16066.666666666666,17,28.894623856636144
52.0,510.0,2013,3.0,196500.0,1990.0,5.0,0.0,11900.0,21833.33333333333,11,14.070727718724356
22.0,516.0,2001,11.0,270000.0,1200.0,4.0,1.0,2055.0,12857.142857142857,23,441.7660684154012
66.0,672.0,2012,10.0,168000.0,1800.0,4.0,0.0,9900.0,16800.0,12,171.10537614336386
13.0,706.0,2017,3.0,70000.0,1400.0,4.0,0.0,10300.0,14000.0,7,604.0707277187244
60.0,235.0,2008,11.0,234000.0,1200.0,4.0,1.0,3600.0,16714.285714285714,16,441.7660684154012
73.0,141.0,2012,4.0,148670.0,1400.0,0.0,1.0,7500.0,14867.0,12,95.64648232411628
6.0,72.0,1989,10.0,250000.0,200.0,0.0,1.0,1300.0,7575.757575757576,35,1771.105376143364
31.0,116.0,2006,10.0,128500.0,2000.0,4.0,0.0,4800.0,8031.25,18,28.894623856636144
49.0,151.0,2019,5.0,45000.0,1460.0,0.0,0.0,24600.0,15000.0,5,321.8577405857741
23.0,475.0,2018,10.0,118256.0,1500.0,0.0,1.0,12499.0,29564.0,6,471.1053761433639
37.0,605.0,2007,10.0,88000.0,2720.0,0.0,0.0,11999.0,5866.666666666667,17,748.8946238566361
16.0,272.0,2017,1.0,162583.0,1500.0,0.0,1.0,8999.0,32516.6,7,123.13477088948798
5.0,107.0,2011,11.0,222338.0,2000.0,4.0,0.0,10000.0,20212.545454545456,13,358.23393158459885
23.0,316.0,2015,4.0,65000.0,1300.0,4.0,1.0,3900.0,9285.714285714286,9,195.64648232411628
69.0,436.0,2002,11.0,315000.0,1994.0,3.0,1.0,2600.0,15750.0,22,352.23393158459885
22.0,367.0,2008,4.0,185000.0,1300.0,0.0,0.0,3600.0,13214.285714285714,16,195.64648232411628
60.0,467.0,2011,11.0,180000.0,1500.0,0.0,1.0,5400.0,16363.636363636364,13,141.76606841540115
49.0,276.0,1999,10.0,500000.0,2000.0,3.0,1.0,2900.0,21739.130434782608,25,28.894623856636144
5.0,111.0,2017,10.0,112000.0,2967.0,0.0,0.0,39999.0,22400.0,7,995.894623856636
55.0,722.0,1992,10.0,222000.0,1800.0,4.0,1.0,800.0,7400.0,32,171.10537614336386
48.0,7.0,1998,5.0,98000.0,1800.0,0.0,1.0,1400.0,4083.3333333333335,26,18.14225941422592
6.0,750.0,2008,4.0,410000.0,3000.0,0.0,0.0,11000.0,29285.714285714286,16,1504.3535176758835
60.0,467.0,2016,11.0,185000.0,1500.0,0.0,1.0,11900.0,30833.33333333333,8,141.76606841540115
65.0,437.0,2008,4.0,149000.0,1390.0,4.0,1.0,4850.0,10642.857142857143,16,105.64648232411628
76.0,726.0,1995,10.0,220000.0,1800.0,4.0,1.0,499.0,8148.148148148148,29,171.10537614336386
33.0,783.0,2014,9.0,87000.0,2000.0,4.0,0.0,13450.0,10875.0,10,380.7225566064776
16.0,275.0,2013,3.0,90000.0,1200.0,4.0,1.0,7500.0,10000.0,11,804.0707277187244
22.0,665.0,2004,11.0,189000.0,1400.0,4.0,1.0,1700.0,10500.0,20,241.76606841540115
73.0,141.0,2008,4.0,197000.0,1400.0,0.0,1.0,5299.0,14071.42857142857,16,95.64648232411628
58.0,217.0,2012,9.0,146000.0,3000.0,0.0,0.0,34500.0,14600.0,12,619.2774433935224
55.0,139.0,2015,11.0,134000.0,1300.0,0.0,1.0,7400.0,19142.85714285714,9,341.76606841540115
75.0,31.0,1995,4.0,95000.0,1500.0,4.0,1.0,1000.0,3518.5185185185187,29,4.353517675883722
77.0,754.0,2015,9.0,201200.0,2400.0,0.0,0.0,19000.0,28742.85714285714,9,19.27744339352239
5.0,111.0,2006,10.0,220000.0,3000.0,0.0,0.0,15500.0,13750.0,18,1028.894623856636
60.0,412.0,2005,11.0,276983.0,1500.0,0.0,1.0,2350.0,16293.117647058823,19,141.76606841540115
55.0,772.0,2011,6.0,179000.0,1400.0,4.0,0.0,8550.0,16272.727272727272,13,403.61906424581
66.0,587.0,2016,10.0,118271.0,1400.0,0.0,1.0,8999.0,19711.83333333333,8,571.1053761433639
23.0,316.0,1985,4.0,123456.0,1100.0,4.0,1.0,400.0,3336.6486486486488,39,395.6464823241163
16.0,441.0,2008,6.0,250000.0,1600.0,3.0,1.0,4600.0,17857.14285714286,16,203.61906424581
49.0,276.0,2016,10.0,238907.0,2200.0,0.0,0.0,30499.0,39817.833333333336,8,228.89462385663612
73.0,246.0,2007,4.0,220000.0,1398.0,0.0,1.0,5700.0,14666.666666666666,17,97.64648232411628
55.0,139.0,2008,11.0,226254.0,1300.0,0.0,1.0,4100.0,16161.0,16,341.76606841540115
54.0,685.0,1996,9.0,255000.0,2400.0,3.0,1.0,5250.0,9807.692307692309,28,19.27744339352239
60.0,467.0,2015,11.0,145000.0,1500.0,0.0,1.0,7150.0,20714.285714285717,9,141.76606841540115
70.0,734.0,2017,9.0,37000.0,1600.0,4.0,0.0,14650.0,7400.0,7,780.7225566064776
6.0,72.0,2002,10.0,300000.0,3000.0,0.0,1.0,1800.0,15000.0,22,1028.894623856636
6.0,72.0,2002,10.0,280000.0,2200.0,4.0,1.0,5200.0,14000.0,22,228.89462385663612
43.0,343.0,1995,10.0,400000.0,3000.0,3.0,0.0,3300.0,14814.814814814816,29,1028.894623856636
76.0,132.0,2010,7.0,294000.0,2000.0,0.0,1.0,15500.0,24500.0,14,680.6165413533836
73.0,141.0,2013,10.0,154000.0,1400.0,0.0,1.0,8950.0,17111.11111111111,11,571.1053761433639
75.0,28.0,1989,10.0,8000.0,1300.0,4.0,1.0,800.0,242.42424242424244,35,671.1053761433639
76.0,520.0,1998,10.0,234567.0,1600.0,3.0,1.0,2000.0,9773.625,26,371.1053761433639
49.0,276.0,2003,10.0,357588.0,2700.0,0.0,0.0,2999.0,18820.42105263158,21,728.8946238566361
60.0,364.0,2012,6.0,176000.0,1500.0,0.0,0.0,8499.0,17600.0,12,303.61906424581
48.0,70.0,2009,6.0,150000.0,200.0,4.0,0.0,6800.0,11538.46153846154,15,1603.61906424581
43.0,196.0,2011,4.0,159000.0,1800.0,4.0,0.0,10399.0,14454.545454545454,13,304.3535176758837
73.0,545.0,2013,10.0,180000.0,1800.0,2.0,0.0,9400.0,20000.0,11,171.10537614336386
55.0,139.0,2013,11.0,165000.0,1400.0,4.0,0.0,7390.0,18333.33333333333,11,241.76606841540115
73.0,208.0,2007,10.0,220000.0,2390.0,3.0,0.0,7300.0,14666.666666666666,17,418.89462385663614
5.0,107.0,2006,11.0,199000.0,2000.0,0.0,1.0,1900.0,12437.5,18,358.23393158459885
43.0,487.0,2014,9.0,105000.0,2500.0,2.0,0.0,23000.0,13125.0,10,119.2774433935224
76.0,520.0,2001,10.0,123123.0,2000.0,4.0,1.0,3999.0,5863.0,23,28.894623856636144
31.0,116.0,1995,2.0,390000.0,2000.0,3.0,1.0,3200.0,14444.444444444443,29,79.74388254486144
75.0,33.0,1999,10.0,100000.0,1500.0,4.0,1.0,8500.0,4347.826086956522,25,471.1053761433639
31.0,231.0,2004,4.0,245000.0,2000.0,4.0,1.0,4500.0,13611.111111111111,20,504.3535176758837
33.0,115.0,2017,10.0,89000.0,1400.0,4.0,1.0,4800.0,17800.0,7,571.1053761433639
54.0,567.0,2010,3.0,211000.0,1500.0,0.0,1.0,8199.0,17583.333333333332,14,504.0707277187244
76.0,640.0,2006,6.0,123000.0,1800.0,3.0,1.0,3300.0,7687.5,18,3.619064245810023
76.0,212.0,2008,6.0,242500.0,2459.0,0.0,1.0,9150.0,17321.428571428572,16,655.38093575419
60.0,467.0,2012,11.0,172000.0,1500.0,0.0,1.0,5900.0,17200.0,12,141.76606841540115
55.0,139.0,2010,4.0,159000.0,1600.0,3.0,0.0,6600.0,13250.0,14,104.35351767588372
13.0,390.0,2007,10.0,270000.0,3500.0,4.0,0.0,4500.0,18000.0,17,1528.894623856636
76.0,357.0,2010,4.0,78000.0,1400.0,4.0,0.0,3300.0,6500.0,14,95.64648232411628
66.0,672.0,2012,10.0,81612.0,1984.0,4.0,0.0,8600.0,8161.2,12,12.894623856636144
73.0,246.0,2007,4.0,220252.0,1400.0,0.0,1.0,4999.0,14683.466666666667,17,95.64648232411628
66.0,672.0,2017,10.0,110000.0,200.0,4.0,0.0,18000.0,22000.0,7,1771.105376143364
55.0,139.0,2006,1.0,278000.0,1800.0,3.0,0.0,2500.0,17375.0,18,176.86522911051202
48.0,202.0,2008,3.0,180000.0,2300.0,4.0,0.0,5000.0,12857.142857142857,16,295.92927228127564
39.0,216.0,2017,6.0,99000.0,2199.0,0.0,0.0,22999.0,19800.0,7,395.38093575419
73.0,208.0,2003,10.0,196000.0,2400.0,4.0,1.0,6449.0,10315.78947368421,21,428.89462385663614
76.0,356.0,2018,4.0,52222.0,2000.0,4.0,0.0,18500.0,13055.5,6,504.3535176758837
16.0,441.0,2012,11.0,231870.0,1500.0,0.0,1.0,6500.0,23187.0,12,141.76606841540115
54.0,567.0,2010,3.0,230000.0,1500.0,0.0,1.0,7800.0,19166.666666666668,14,504.0707277187244
60.0,235.0,2013,11.0,172841.0,1500.0,0.0,1.0,5900.0,19204.555555555555,11,141.76606841540115
60.0,467.0,2017,1.0,93000.0,1500.0,0.0,0.0,11500.0,18600.0,7,123.13477088948798
20.0,395.0,2004,10.0,200000.0,2700.0,3.0,0.0,3700.0,11111.111111111111,20,728.8946238566361
54.0,567.0,2018,3.0,69000.0,1500.0,0.0,1.0,16990.0,17250.0,6,504.0707277187244
73.0,142.0,2016,10.0,70800.0,2500.0,2.0,0.0,18550.0,11800.0,8,528.8946238566361
60.0,364.0,2016,6.0,170000.0,1500.0,0.0,0.0,10500.0,28333.33333333333,8,303.61906424581
16.0,272.0,2013,11.0,142000.0,1200.0,4.0,1.0,6400.0,15777.777777777776,11,441.7660684154012
15.0,181.0,2014,10.0,131935.0,1600.0,4.0,0.0,6899.0,16491.875,10,371.1053761433639
73.0,208.0,2005,10.0,22600.0,2400.0,3.0,1.0,5700.0,1329.4117647058824,19,428.89462385663614
52.0,239.0,2012,4.0,172345.0,1200.0,4.0,1.0,3700.0,17234.5,12,295.6464823241163
5.0,559.0,2016,3.0,95123.0,3000.0,4.0,0.0,38900.0,15853.833333333334,8,995.9292722812756
6.0,72.0,1997,10.0,407000.0,2490.0,3.0,0.0,4100.0,16280.0,27,518.8946238566361
73.0,145.0,2005,11.0,330000.0,2000.0,0.0,1.0,5900.0,19411.764705882357,19,358.23393158459885
31.0,233.0,2018,10.0,46050.0,1500.0,5.0,0.0,19499.0,11512.5,6,471.1053761433639
54.0,542.0,2003,10.0,85000.0,1800.0,4.0,1.0,2100.0,4473.684210526316,21,171.10537614336386
49.0,600.0,1998,10.0,123000.0,3000.0,0.0,0.0,4299.0,5125.0,26,1028.894623856636
43.0,579.0,2000,3.0,357257.0,3000.0,3.0,0.0,5899.0,16238.954545454546,24,995.9292722812756
43.0,487.0,2016,9.0,124000.0,2494.0,2.0,0.0,23590.0,20666.666666666668,8,113.2774433935224
66.0,499.0,2011,10.0,192000.0,1400.0,4.0,1.0,6099.0,17454.545454545456,13,571.1053761433639
55.0,248.0,2012,10.0,75000.0,1229.0,4.0,1.0,5300.0,7500.0,12,742.1053761433639
16.0,441.0,2010,11.0,178000.0,1400.0,3.0,1.0,3900.0,14833.333333333334,14,241.76606841540115
48.0,78.0,2006,10.0,367000.0,1800.0,3.0,1.0,4399.0,22937.5,18,171.10537614336386
66.0,499.0,2008,4.0,242000.0,2000.0,0.0,0.0,6500.0,17285.714285714286,16,504.3535176758837
33.0,653.0,2016,10.0,127500.0,1999.0,3.0,0.0,9800.0,21250.0,8,27.894623856636144
60.0,428.0,2001,4.0,295000.0,1800.0,4.0,1.0,2900.0,14047.619047619048,23,304.3535176758837
48.0,78.0,2003,10.0,200000.0,3000.0,3.0,1.0,3900.0,10526.315789473683,21,1028.894623856636
54.0,542.0,2002,10.0,120000.0,1998.0,4.0,0.0,3799.0,6000.0,22,26.894623856636144
52.0,656.0,1995,11.0,1111.0,1800.0,3.0,1.0,1100.0,41.14814814814815,29,158.23393158459885
55.0,772.0,2004,8.0,480000.0,1800.0,3.0,1.0,4000.0,26666.666666666668,20,186.5
55.0,394.0,2017,11.0,44000.0,1400.0,4.0,1.0,13799.0,8800.0,7,241.76606841540115
31.0,116.0,1996,10.0,325000.0,1997.0,4.0,1.0,2200.0,12500.0,28,25.894623856636144
16.0,441.0,2018,1.0,28000.0,1000.0,4.0,1.0,6900.0,7000.0,6,623.134770889488
6.0,79.0,2004,0.0,100000.0,4500.0,4.0,0.0,11000.0,5555.555555555556,20,2435.775510204081
6.0,85.0,2002,10.0,164000.0,3500.0,3.0,0.0,6999.0,8200.0,22,1528.894623856636
76.0,695.0,2006,9.0,318981.0,2500.0,0.0,0.0,7700.0,19936.3125,18,119.2774433935224
63.0,129.0,2003,10.0,140000.0,2200.0,3.0,1.0,3250.0,7368.421052631579,21,228.89462385663612
43.0,196.0,2013,4.0,160000.0,1800.0,2.0,0.0,12300.0,17777.777777777777,11,304.3535176758837
76.0,520.0,2015,10.0,90000.0,1399.0,4.0,1.0,13800.0,12857.142857142857,9,572.1053761433639
73.0,431.0,2017,9.0,10000.0,2800.0,0.0,0.0,19599.0,2000.0,7,419.2774433935224
43.0,576.0,2016,2.0,149500.0,2494.0,2.0,0.0,22900.0,24916.666666666668,8,573.7438825448614
60.0,467.0,2004,10.0,280000.0,1500.0,0.0,1.0,2200.0,15555.555555555557,20,471.1053761433639
54.0,671.0,1995,10.0,37998.0,1392.0,3.0,1.0,12000.0,1407.3333333333333,29,579.1053761433639
5.0,123.0,2008,1.0,209000.0,3000.0,0.0,0.0,4500.0,14928.57142857143,16,1376.865229110512
54.0,744.0,2015,3.0,68000.0,1600.0,0.0,0.0,10500.0,9714.285714285714,9,404.0707277187244
69.0,324.0,2007,6.0,122000.0,2000.0,4.0,0.0,6299.0,8133.333333333333,17,196.38093575419
33.0,624.0,2016,3.0,152573.0,2200.0,0.0,0.0,23000.0,25428.83333333333,8,195.92927228127564
54.0,542.0,1994,10.0,245000.0,1600.0,4.0,1.0,1700.0,8750.0,30,371.1053761433639
13.0,289.0,2006,10.0,159000.0,2000.0,4.0,1.0,4399.0,9937.5,18,28.894623856636144
31.0,231.0,2021,10.0,150.0,1499.0,4.0,0.0,17000.0,150.0,3,472.1053761433639
31.0,231.0,2008,10.0,225000.0,1400.0,2.0,0.0,4900.0,16071.42857142857,16,571.1053761433639
60.0,467.0,2017,11.0,217000.0,1500.0,0.0,1.0,11500.0,43400.0,7,141.76606841540115
43.0,387.0,2013,0.0,93000.0,2500.0,4.0,0.0,18499.0,10333.333333333334,11,435.7755102040815
33.0,653.0,2018,10.0,59900.0,2000.0,2.0,0.0,17900.0,14975.0,6,28.894623856636144
12.0,569.0,2008,4.0,85000.0,800.0,3.0,1.0,2100.0,6071.428571428572,16,695.6464823241163
55.0,139.0,1999,11.0,425055.0,2000.0,0.0,1.0,2500.0,18480.652173913044,25,358.23393158459885
49.0,151.0,2006,4.0,200000.0,1700.0,4.0,0.0,5299.0,12500.0,18,204.3535176758837
73.0,588.0,2019,3.0,19000.0,2500.0,2.0,0.0,30000.0,6333.333333333333,5,495.9292722812757
39.0,654.0,2015,9.0,162000.0,1995.0,0.0,0.0,16199.0,23142.85714285714,9,385.7225566064776
49.0,639.0,1994,10.0,265000.0,2500.0,0.0,1.0,4999.0,9464.285714285714,30,528.8946238566361
76.0,640.0,2011,6.0,155000.0,1400.0,4.0,1.0,9499.0,14090.90909090909,13,403.61906424581
16.0,441.0,2015,10.0,173000.0,1200.0,3.0,1.0,2450.0,24714.285714285717,9,771.1053761433639
49.0,276.0,2019,10.0,60000.0,2200.0,0.0,0.0,35000.0,20000.0,5,228.89462385663612
54.0,567.0,2011,3.0,179000.0,1500.0,0.0,1.0,8750.0,16272.727272727272,13,504.0707277187244
5.0,107.0,2005,11.0,240000.0,2999.0,0.0,1.0,5700.0,14117.64705882353,19,1357.2339315845988
54.0,567.0,2015,4.0,11111.0,1461.0,0.0,1.0,11000.0,1587.2857142857142,9,34.64648232411628
54.0,125.0,2003,11.0,185000.0,2200.0,0.0,1.0,1950.0,9736.842105263158,21,558.2339315845988
5.0,123.0,2013,11.0,153000.0,1968.0,0.0,0.0,19999.0,17000.0,11,326.23393158459885
76.0,695.0,2011,3.0,224060.0,3000.0,2.0,0.0,16499.0,20369.090909090908,13,995.9292722812756
16.0,273.0,2013,6.0,165000.0,1500.0,0.0,1.0,4999.0,18333.33333333333,11,303.61906424581
54.0,124.0,2004,4.0,265000.0,1500.0,4.0,1.0,2990.0,14722.222222222224,20,4.353517675883722
13.0,706.0,2018,9.0,33000.0,1800.0,4.0,0.0,13650.0,8250.0,6,580.7225566064776
33.0,710.0,2015,9.0,120000.0,2000.0,0.0,0.0,19950.0,17142.85714285714,9,380.7225566064776
42.0,328.0,2013,9.0,190000.0,2200.0,0.0,0.0,13999.0,21111.11111111111,11,180.7225566064776
5.0,109.0,2015,10.0,102000.0,2000.0,0.0,0.0,23499.0,14571.42857142857,9,28.894623856636144
55.0,139.0,2010,11.0,180898.0,1300.0,0.0,1.0,5300.0,15074.833333333334,14,341.76606841540115
37.0,757.0,2015,10.0,165000.0,2000.0,0.0,0.0,21000.0,23571.42857142857,9,28.894623856636144
6.0,72.0,2012,10.0,71000.0,3500.0,4.0,0.0,13500.0,7100.0,12,1528.894623856636
52.0,370.0,2006,5.0,150000.0,2400.0,3.0,1.0,5800.0,9375.0,18,618.1422594142259
55.0,394.0,2008,10.0,219000.0,1956.0,0.0,0.0,9650.0,15642.857142857143,16,15.105376143363856
66.0,672.0,2010,6.0,145000.0,1400.0,4.0,1.0,6650.0,12083.333333333334,14,403.61906424581
77.0,756.0,2009,9.0,293350.0,2400.0,0.0,0.0,13350.0,22565.384615384617,15,19.27744339352239
33.0,624.0,2005,9.0,230000.0,1998.0,0.0,1.0,3500.0,13529.411764705885,19,382.7225566064776
